funcid,dim,milestone,error
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.775953e+03
7,30,50,2.667386e+03
7,30,60,2.667386e+03
7,30,70,2.667386e+03
7,30,80,2.667386e+03
7,30,90,2.667386e+03
7,30,100,2.667386e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.729129e+03
7,30,50,2.660173e+03
7,30,60,2.660173e+03
7,30,70,2.660173e+03
7,30,80,2.415963e+03
7,30,90,2.415963e+03
7,30,100,2.415963e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.515892e+03
7,30,50,2.201576e+03
7,30,60,2.201576e+03
7,30,70,2.201576e+03
7,30,80,2.201576e+03
7,30,90,2.201576e+03
7,30,100,2.201576e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.772367e+03
7,30,50,2.617942e+03
7,30,60,2.617942e+03
7,30,70,2.617942e+03
7,30,80,2.617942e+03
7,30,90,2.617942e+03
7,30,100,2.617942e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.467838e+03
7,30,50,2.467838e+03
7,30,60,2.467838e+03
7,30,70,2.467838e+03
7,30,80,2.467838e+03
7,30,90,2.467838e+03
7,30,100,2.467838e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.537675e+03
7,30,50,2.348668e+03
7,30,60,2.348668e+03
7,30,70,2.348668e+03
7,30,80,2.348668e+03
7,30,90,2.348668e+03
7,30,100,2.234650e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.666013e+03
7,30,50,2.424316e+03
7,30,60,2.424316e+03
7,30,70,2.424316e+03
7,30,80,2.424316e+03
7,30,90,2.424316e+03
7,30,100,2.424316e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.453626e+03
7,30,50,2.453626e+03
7,30,60,2.453626e+03
7,30,70,2.453626e+03
7,30,80,2.453626e+03
7,30,90,2.453626e+03
7,30,100,2.453626e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.735971e+03
7,30,50,2.735971e+03
7,30,60,2.735971e+03
7,30,70,2.414629e+03
7,30,80,2.414629e+03
7,30,90,2.414629e+03
7,30,100,2.414629e+03
7,30,1,2.813587e+03
7,30,2,2.813587e+03
7,30,3,2.813587e+03
7,30,5,2.813587e+03
7,30,10,2.813587e+03
7,30,20,2.813587e+03
7,30,30,2.813587e+03
7,30,40,2.425144e+03
7,30,50,2.425144e+03
7,30,60,2.425144e+03
7,30,70,2.425144e+03
7,30,80,2.425144e+03
7,30,90,2.425144e+03
7,30,100,2.425144e+03
