funcid,dim,milestone,error
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
24,10,1,6.232454e+02
24,10,2,6.232454e+02
24,10,3,6.232454e+02
24,10,5,6.232454e+02
24,10,10,6.232454e+02
24,10,20,6.232454e+02
24,10,30,5.673515e+02
24,10,40,5.673515e+02
24,10,50,5.673515e+02
24,10,60,5.673515e+02
24,10,70,5.673515e+02
24,10,80,5.673515e+02
24,10,90,5.673515e+02
24,10,100,5.673515e+02
