funcid,dim,milestone,error
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,3.060297e+04
13,50,40,3.060297e+04
13,50,50,3.060297e+04
13,50,60,3.060297e+04
13,50,70,3.060297e+04
13,50,80,3.060297e+04
13,50,90,3.060297e+04
13,50,100,3.060297e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,5.615462e+04
13,50,40,5.615462e+04
13,50,50,3.603594e+04
13,50,60,3.603594e+04
13,50,70,3.603594e+04
13,50,80,3.603594e+04
13,50,90,3.603594e+04
13,50,100,3.603594e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,5.522023e+04
13,50,40,5.522023e+04
13,50,50,5.522023e+04
13,50,60,5.522023e+04
13,50,70,5.522023e+04
13,50,80,5.522023e+04
13,50,90,5.522023e+04
13,50,100,5.522023e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,5.668735e+04
13,50,40,5.668735e+04
13,50,50,2.071663e+04
13,50,60,2.071663e+04
13,50,70,2.071663e+04
13,50,80,2.071663e+04
13,50,90,2.071663e+04
13,50,100,2.071663e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,8.254410e+04
13,50,40,4.789857e+04
13,50,50,4.789344e+04
13,50,60,4.789344e+04
13,50,70,4.789344e+04
13,50,80,4.789344e+04
13,50,90,4.789344e+04
13,50,100,4.789344e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,2.864083e+04
13,50,40,2.864083e+04
13,50,50,2.864083e+04
13,50,60,2.864083e+04
13,50,70,2.864083e+04
13,50,80,2.864083e+04
13,50,90,2.864083e+04
13,50,100,2.864083e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,6.012778e+04
13,50,40,6.012778e+04
13,50,50,5.349677e+04
13,50,60,5.158284e+04
13,50,70,5.157134e+04
13,50,80,5.157134e+04
13,50,90,3.267651e+04
13,50,100,3.267651e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,3.680057e+04
13,50,40,3.679299e+04
13,50,50,3.679299e+04
13,50,60,3.679299e+04
13,50,70,3.679299e+04
13,50,80,3.679299e+04
13,50,90,3.679299e+04
13,50,100,3.679299e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,6.350456e+04
13,50,40,6.348378e+04
13,50,50,6.058922e+04
13,50,60,6.058922e+04
13,50,70,5.991837e+04
13,50,80,4.537982e+04
13,50,90,4.536756e+04
13,50,100,2.754950e+04
13,50,1,1.698109e+09
13,50,2,1.698109e+09
13,50,3,1.698109e+09
13,50,5,3.590963e+05
13,50,10,3.584182e+05
13,50,20,3.584182e+05
13,50,30,2.489647e+04
13,50,40,2.489647e+04
13,50,50,2.489647e+04
13,50,60,2.489647e+04
13,50,70,2.489647e+04
13,50,80,2.489647e+04
13,50,90,2.489647e+04
13,50,100,2.489647e+04
