funcid,dim,milestone,error
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
15,10,1,2.234243e+04
15,10,2,2.233368e+04
15,10,3,2.232645e+04
15,10,5,2.231167e+04
15,10,10,2.227307e+04
15,10,20,2.219157e+04
15,10,30,2.219088e+04
15,10,40,2.219088e+04
15,10,50,2.097610e+04
15,10,60,2.060713e+04
15,10,70,2.059201e+04
15,10,80,2.059201e+04
15,10,90,2.059201e+04
15,10,100,2.059201e+04
