funcid,dim,milestone,error
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.763368e+02
27,50,80,6.763368e+02
27,50,90,6.763368e+02
27,50,100,6.763368e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.763368e+02
27,50,80,6.763368e+02
27,50,90,6.763368e+02
27,50,100,6.763368e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.709127e+02
27,50,80,6.709127e+02
27,50,90,6.709127e+02
27,50,100,6.709127e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.763368e+02
27,50,80,6.763368e+02
27,50,90,6.763368e+02
27,50,100,6.763368e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.763368e+02
27,50,80,6.763368e+02
27,50,90,6.763368e+02
27,50,100,6.763368e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.763368e+02
27,50,80,6.763368e+02
27,50,90,6.763368e+02
27,50,100,6.763368e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.763368e+02
27,50,80,6.763368e+02
27,50,90,6.763368e+02
27,50,100,6.763368e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.763368e+02
27,50,80,6.763368e+02
27,50,90,6.763368e+02
27,50,100,6.763368e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.763368e+02
27,50,80,6.763368e+02
27,50,90,6.763368e+02
27,50,100,6.763368e+02
27,50,1,1.037763e+03
27,50,2,8.566775e+02
27,50,3,7.682954e+02
27,50,5,7.170848e+02
27,50,10,6.763368e+02
27,50,20,6.763368e+02
27,50,30,6.763368e+02
27,50,40,6.763368e+02
27,50,50,6.763368e+02
27,50,60,6.763368e+02
27,50,70,6.714317e+02
27,50,80,6.714317e+02
27,50,90,6.714317e+02
27,50,100,6.714317e+02
