funcid,dim,milestone,error
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.242080e+02
27,30,80,5.242080e+02
27,30,90,5.242080e+02
27,30,100,5.242080e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.351036e+02
27,30,80,5.351036e+02
27,30,90,5.351036e+02
27,30,100,5.351036e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.351036e+02
27,30,80,5.351036e+02
27,30,90,5.351036e+02
27,30,100,5.351036e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.351036e+02
27,30,80,5.351036e+02
27,30,90,5.351036e+02
27,30,100,5.351036e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.133189e+02
27,30,30,5.107411e+02
27,30,40,5.107411e+02
27,30,50,5.107411e+02
27,30,60,5.107411e+02
27,30,70,5.107411e+02
27,30,80,5.107411e+02
27,30,90,5.107411e+02
27,30,100,5.107411e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.238032e+02
27,30,80,5.221661e+02
27,30,90,5.221661e+02
27,30,100,5.221661e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.347548e+02
27,30,80,5.347548e+02
27,30,90,5.347548e+02
27,30,100,5.347548e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.351036e+02
27,30,80,5.351036e+02
27,30,90,5.351036e+02
27,30,100,5.351036e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.351036e+02
27,30,80,5.351036e+02
27,30,90,5.351036e+02
27,30,100,5.351036e+02
27,30,1,6.083676e+02
27,30,2,5.662345e+02
27,30,3,5.542252e+02
27,30,5,5.426453e+02
27,30,10,5.351036e+02
27,30,20,5.351036e+02
27,30,30,5.351036e+02
27,30,40,5.351036e+02
27,30,50,5.351036e+02
27,30,60,5.351036e+02
27,30,70,5.242621e+02
27,30,80,5.242621e+02
27,30,90,5.242621e+02
27,30,100,5.242621e+02
