funcid,dim,milestone,error
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,8.020200e+04
2,10,30,8.020200e+04
2,10,40,8.020200e+04
2,10,50,8.020200e+04
2,10,60,8.020200e+04
2,10,70,4.537000e+03
2,10,80,4.537000e+03
2,10,90,4.537000e+03
2,10,100,4.537000e+03
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,1.017670e+05
2,10,30,1.017670e+05
2,10,40,1.017670e+05
2,10,50,1.017670e+05
2,10,60,8.532500e+04
2,10,70,8.033000e+03
2,10,80,8.033000e+03
2,10,90,8.033000e+03
2,10,100,8.033000e+03
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,1.528630e+05
2,10,30,1.528630e+05
2,10,40,1.528630e+05
2,10,50,1.528630e+05
2,10,60,1.528630e+05
2,10,70,6.141000e+04
2,10,80,6.141000e+04
2,10,90,6.141000e+04
2,10,100,6.141000e+04
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,1.528630e+05
2,10,30,1.528630e+05
2,10,40,1.528630e+05
2,10,50,1.528630e+05
2,10,60,1.528630e+05
2,10,70,6.326600e+04
2,10,80,5.912600e+04
2,10,90,5.912600e+04
2,10,100,5.912600e+04
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,8.884700e+04
2,10,30,8.884700e+04
2,10,40,8.884700e+04
2,10,50,8.884700e+04
2,10,60,8.884700e+04
2,10,70,8.884700e+04
2,10,80,8.884700e+04
2,10,90,8.884700e+04
2,10,100,8.884700e+04
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,1.509000e+04
2,10,30,1.509000e+04
2,10,40,1.509000e+04
2,10,50,1.509000e+04
2,10,60,1.509000e+04
2,10,70,1.509000e+04
2,10,80,1.509000e+04
2,10,90,1.509000e+04
2,10,100,1.509000e+04
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,1.528630e+05
2,10,30,1.528630e+05
2,10,40,1.528630e+05
2,10,50,9.459700e+04
2,10,60,9.459700e+04
2,10,70,9.459700e+04
2,10,80,9.459700e+04
2,10,90,9.459700e+04
2,10,100,9.459700e+04
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,1.270490e+05
2,10,30,1.270490e+05
2,10,40,1.270490e+05
2,10,50,1.270490e+05
2,10,60,1.270490e+05
2,10,70,1.270490e+05
2,10,80,1.270490e+05
2,10,90,1.270490e+05
2,10,100,1.270490e+05
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,1.528630e+05
2,10,30,1.262300e+05
2,10,40,1.262300e+05
2,10,50,1.262300e+05
2,10,60,1.262300e+05
2,10,70,2.900500e+04
2,10,80,5.831000e+03
2,10,90,5.831000e+03
2,10,100,5.831000e+03
2,10,1,1.275986e+07
2,10,2,1.270296e+07
2,10,3,4.743601e+06
2,10,5,3.486280e+05
2,10,10,1.528630e+05
2,10,20,7.368400e+04
2,10,30,7.368400e+04
2,10,40,7.368400e+04
2,10,50,7.368400e+04
2,10,60,7.368400e+04
2,10,70,8.143000e+03
2,10,80,8.143000e+03
2,10,90,8.143000e+03
2,10,100,8.143000e+03
