funcid,dim,milestone,error
8,30,1,2.859547e+02
8,30,2,2.557066e+02
8,30,3,2.557066e+02
8,30,5,2.557066e+02
8,30,10,2.166764e+02
8,30,20,2.166764e+02
8,30,30,2.166764e+02
8,30,40,2.161410e+02
8,30,50,2.161410e+02
8,30,60,1.970292e+02
8,30,70,1.970292e+02
8,30,80,1.970292e+02
8,30,90,1.970292e+02
8,30,100,1.970292e+02
8,30,1,3.008730e+02
8,30,2,3.008730e+02
8,30,3,2.812618e+02
8,30,5,2.123759e+02
8,30,10,2.123759e+02
8,30,20,2.123759e+02
8,30,30,2.123759e+02
8,30,40,2.123759e+02
8,30,50,2.123759e+02
8,30,60,2.123759e+02
8,30,70,2.123759e+02
8,30,80,2.123759e+02
8,30,90,2.123759e+02
8,30,100,2.123759e+02
8,30,1,2.924435e+02
8,30,2,2.644628e+02
8,30,3,2.644628e+02
8,30,5,2.503202e+02
8,30,10,2.503202e+02
8,30,20,2.503202e+02
8,30,30,2.503202e+02
8,30,40,2.427545e+02
8,30,50,2.427545e+02
8,30,60,2.427545e+02
8,30,70,2.427545e+02
8,30,80,2.355938e+02
8,30,90,2.355938e+02
8,30,100,2.355938e+02
8,30,1,2.595000e+02
8,30,2,2.595000e+02
8,30,3,2.595000e+02
8,30,5,2.595000e+02
8,30,10,2.417977e+02
8,30,20,2.417977e+02
8,30,30,2.417977e+02
8,30,40,2.417977e+02
8,30,50,2.417977e+02
8,30,60,2.417977e+02
8,30,70,2.417977e+02
8,30,80,2.312125e+02
8,30,90,2.312125e+02
8,30,100,2.312125e+02
8,30,1,2.779274e+02
8,30,2,2.350251e+02
8,30,3,2.350251e+02
8,30,5,2.350251e+02
8,30,10,2.350251e+02
8,30,20,2.122766e+02
8,30,30,2.020732e+02
8,30,40,2.020732e+02
8,30,50,2.020732e+02
8,30,60,2.020732e+02
8,30,70,2.020732e+02
8,30,80,2.020732e+02
8,30,90,2.020732e+02
8,30,100,2.020732e+02
8,30,1,2.765913e+02
8,30,2,2.765913e+02
8,30,3,2.528102e+02
8,30,5,2.528102e+02
8,30,10,2.528102e+02
8,30,20,2.312836e+02
8,30,30,2.070118e+02
8,30,40,2.070118e+02
8,30,50,2.070118e+02
8,30,60,2.070118e+02
8,30,70,2.070118e+02
8,30,80,2.070118e+02
8,30,90,2.070118e+02
8,30,100,2.070118e+02
8,30,1,2.545649e+02
8,30,2,2.382793e+02
8,30,3,2.382793e+02
8,30,5,2.382793e+02
8,30,10,2.382793e+02
8,30,20,2.263283e+02
8,30,30,2.260524e+02
8,30,40,2.260524e+02
8,30,50,2.260524e+02
8,30,60,2.260524e+02
8,30,70,2.260524e+02
8,30,80,2.260524e+02
8,30,90,2.162401e+02
8,30,100,2.162401e+02
8,30,1,3.190582e+02
8,30,2,3.183627e+02
8,30,3,2.588746e+02
8,30,5,2.588746e+02
8,30,10,2.546830e+02
8,30,20,2.518987e+02
8,30,30,2.232406e+02
8,30,40,2.232406e+02
8,30,50,2.232406e+02
8,30,60,2.232406e+02
8,30,70,2.232406e+02
8,30,80,2.232406e+02
8,30,90,2.232406e+02
8,30,100,2.232406e+02
8,30,1,2.962524e+02
8,30,2,2.591098e+02
8,30,3,2.591098e+02
8,30,5,2.315019e+02
8,30,10,2.273611e+02
8,30,20,2.273611e+02
8,30,30,2.216860e+02
8,30,40,2.216860e+02
8,30,50,1.923428e+02
8,30,60,1.923428e+02
8,30,70,1.923428e+02
8,30,80,1.923428e+02
8,30,90,1.923428e+02
8,30,100,1.923428e+02
8,30,1,2.552682e+02
8,30,2,2.552682e+02
8,30,3,2.552682e+02
8,30,5,2.552682e+02
8,30,10,2.552682e+02
8,30,20,2.520213e+02
8,30,30,2.520213e+02
8,30,40,2.520213e+02
8,30,50,2.420890e+02
8,30,60,2.420890e+02
8,30,70,2.375366e+02
8,30,80,2.375366e+02
8,30,90,2.375366e+02
8,30,100,2.375366e+02
